loan_id, sector, amount, borrowers, country, geo
586, Clothing, 1800, 1, LB, 33.833333 35.833333
587, Retail, 100, 1, PH, 9.583333 123.783333
588, Retail, 125, 1, PH, 13 122
589, Services, 1500, 1, SV, 13.833333 -88.916667
590, Food, 2000, 1, GE, 42 43.5
591, Food, 300, 1, NI, 13 -85
592, Food, 800, 1, NI, 12.616667 -87.15
593, Food, 1000, 1, AM, 40 45
594, Education, 2775, 1, TJ, 38.56 68.773889
595, Food, 225, 1, PH, 13 122
596, Agriculture, 225, 1, PH, 13 122
597, Food, 800, 1, HN, 15 -86.5
598, Food, 725, 1, PE, -10 -76
599, Food, 1075, 1, PE, -10 -76
600, Transportation, 1075, 1, PE, -10 -76
601, Food, 2300, 5, BI, -3.5 30
602, Construction, 750, 1, AM, 40 45
603, Construction, 1500, 1, AM, 40 45
604, Housing, 1500, 1, BO, -16.5 -68.15
605, Clothing, 475, 1, KE, 1 38
606, Food, 600, 1, KE, 1 38
607, Retail, 1000, 1, NI, 12.616667 -87.15
608, Retail, 2900, 18, IN, 20 77
609, Services, 350, 1, PK, 31.549722 74.343611
610, Services, 2600, 1, CO, 4 -72
611, Services, 600, 1, SV, 13.833333 -88.916667
612, Food, 2300, 1, MX, 23 -102
613, Education, 500, 1, SO, 6 48
614, Retail, 600, 1, GE, 42 43.5
615, Housing, 3000, 1, TJ, 39 71
616, Agriculture, 250, 1, KE, 1 38
617, Agriculture, 275, 1, UG, 2 33
618, Transportation, 125, 1, PH, 13 122
619, Food, 350, 1, PH, 13 122
620, Retail, 1125, 1, PH, 13 122
621, Retail, 400, 1, PH, 13 122
622, Retail, 250, 1, KE, 1 38
623, Food, 550, 1, PE, -8.379147 -74.553866
624, Services, 900, 1, PE, -8.379147 -74.553866
625, Food, 1375, 1, PE, -8.379147 -74.553866
626, Retail, 250, 1, KE, 1 38
627, Food, 250, 1, KE, -0.283333 36.066667
628, Construction, 400, 1, SL, 8.5 -11.5
629, Agriculture, 3000, 1, AM, 40 45
630, Food, 1425, 1, PY, -22.993333 -57.99638
631, Agriculture, 2050, 1, KG, 41 75
632, Agriculture, 2775, 1, KG, 41 75
633, Housing, 700, 1, SV, 13.833333 -88.916667
634, Retail, 300, 1, SL, 8.5 -11.5
635, Retail, 1700, 1, LB, 33.833333 35.833333
636, Agriculture, 2000, 1, AM, 40 45
637, Clothing, 625, 1, NI, 12.435556 -86.879444
638, Arts, 225, 1, PH, 13 122
639, Retail, 1000, 1, PS, 31.92157 35.203285
640, Services, 1550, 1, CO, 4 -72
641, Food, 300, 1, SV, 13.833333 -88.916667
642, Housing, 3000, 1, GE, 42 43.5
643, Agriculture, 1025, 1, KG, 41 75
644, Agriculture, 2050, 1, KG, 41 75
645, Agriculture, 325, 1, PH, 13 122
646, Transportation, 450, 1, PK, 30 70
647, Transportation, 4000, 1, GE, 42 43.5
648, Clothing, 1200, 1, UG, 2 33
649, Services, 4600, 8, BO, -16.483333 -68.18333
650, Food, 1500, 1, BO, -17.383333 -66.15
651, Retail, 200, 1, SL, 8.5 -11.5
652, Education, 3750, 1, BF, 13 -2
653, Retail, 650, 2, GH, 8 -2
654, Personal Use, 1000, 1, AM, 40 45
655, Agriculture, 3000, 1, AM, 40 45
656, Agriculture, 3000, 1, AM, 40 45
657, Agriculture, 2000, 1, TJ, 38.524722 68.551389
658, Housing, 3000, 1, TJ, 39.910833 69.006389
659, Agriculture, 3000, 1, AM, 40 45
660, Clothing, 300, 1, SV, 13.833333 -88.916667
661, Agriculture, 1475, 1, TJ, 39.910833 69.006389
662, Clothing, 1475, 1, JO, 31 36
663, Housing, 1500, 1, BO, -16.483333 -68.18333
664, Food, 750, 1, HN, 13.416667 -87.45
665, Retail, 125, 1, PH, 13 122
666, Retail, 125, 1, PH, 13 122
667, Retail, 125, 1, PH, 13 122
668, Retail, 125, 1, PH, 13 122
669, Agriculture, 100, 1, PH, 9.583333 123.783333
670, Retail, 125, 1, PH, 13 122
671, Food, 125, 1, KE, 1 38
672, Transportation, 125, 1, PH, 13 122
673, Arts, 125, 1, PH, 13 122
674, Services, 125, 1, PH, 13 122
675, Retail, 150, 1, PH, 13 122
676, Retail, 150, 1, PH, 13 122
677, Food, 600, 1, JO, 31 36
678, Food, 850, 4, ML, 17 -4
679, Agriculture, 125, 1, KE, 1 38
680, Transportation, 3500, 1, GE, 42 43.5
681, Clothing, 875, 1, GE, 42 43.5
682, Food, 825, 1, PE, -10 -76
683, Agriculture, 1400, 1, RW, -2 30
684, Food, 975, 1, KE, -4.05 39.666667
685, Transportation, 1000, 1, GE, 42 43.5
686, Agriculture, 1200, 1, SV, 13.833333 -88.916667
687, Agriculture, 1475, 1, RW, -2 30
688, Housing, 400, 1, SV, 13.833333 -88.916667
689, Retail, 1475, 1, HN, 15 -86.5
690, Agriculture, 3000, 1, AM, 40 45
691, Agriculture, 1500, 1, SV, 13.833333 -88.916667
692, Agriculture, 2525, 1, TJ, 39 71
693, Manufacturing, 1500, 1, SV, 13.833333 -88.916667
694, Clothing, 1000, 1, AM, 40 45
695, Construction, 550, 1, PE, -10 -76
696, Manufacturing, 250, 1, PK, 31.549722 74.343611
697, Transportation, 575, 2, PK, 31.549722 74.343611
698, Housing, 600, 1, SV, 13.833333 -88.916667
699, Housing, 825, 1, UG, 2 33
700, Agriculture, 475, 1, JO, 31 36
701, Housing, 700, 1, SV, 13.833333 -88.916667
702, Retail, 650, 4, SN, 14 -14
703, Food, 2100, 1, TJ, 37.873056 69.775556
704, Housing, 625, 1, EC, -2 -77.5
705, Food, 2525, 4, TZ, -6.8 39.283333
706, Retail, 1075, 1, PE, -13.518333 -71.97805
707, Education, 450, 1, CO, 4 -72
708, Education, 325, 1, CO, 4 -72
709, Retail, 1175, 1, KE, 1 38
710, Food, 975, 1, HN, 13.416667 -87.45
711, Agriculture, 550, 2, KH, 13 105
712, Retail, 250, 1, KE, 1 38
713, Agriculture, 1475, 1, RW, -2 30
714, Agriculture, 1275, 1, RW, -2 30
715, Services, 1575, 1, CO, 4 -72
716, Retail, 1000, 1, TL, -8.833333 125.75
717, Clothing, 2100, 1, LB, 33.833333 35.833333
718, Clothing, 1450, 1, PE, -8.379147 -74.553866
719, Retail, 475, 1, KE, 1 38
720, Retail, 2350, 1, PK, 31.549722 74.343611
721, Food, 200, 1, PH, 13 122
722, Food, 75, 1, PH, 13 122
723, Food, 350, 1, SL, 8.5 -11.5
724, Agriculture, 250, 1, KE, 1 38
725, Agriculture, 600, 1, EC, -2 -77.5
726, Clothing, 1000, 1, NI, 12.150833 -86.268333
727, Clothing, 800, 1, UG, 2 33
728, Health, 3475, 19, IN, 20 77
729, Food, 575, 1, VN, 16.166667 107.833333
730, Food, 1000, 1, TL, -8.833333 125.75
731, Services, 475, 1, PK, 30 70
732, Retail, 950, 1, VN, 16.166667 107.833333
733, Services, 1400, 1, HN, 13.416667 -87.45
734, Food, 1175, 1, BO, -16.05 -68.683333
735, Services, 1500, 1, AM, 40 45
736, Personal Use, 1500, 1, SV, 13.833333 -88.916667
737, Clothing, 3300, 3, LB, 33.833333 35.833333
738, Services, 725, 1, VN, 16.166667 107.833333
739, Agriculture, 750, 1, TJ, 38.313056 69.043056
740, Education, 475, 1, CO, 4 -72
741, Clothing, 6250, 9, BO, -16.483333 -68.18333
742, Agriculture, 1475, 1, RW, -2 30
743, Agriculture, 1475, 1, RW, -2 30
744, Agriculture, 1550, 1, CO, 4 -72
745, Clothing, 3775, 9, BO, -17.383333 -66.15
746, Food, 2950, 23, CD, 0 25
747, Retail, 1125, 1, PH, 13 122
748, Agriculture, 2500, 1, AM, 40 45
749, Food, 150, 1, PH, 13 122
750, Retail, 1050, 1, HN, 15 -86.5
751, Food, 650, 1, TJ, 39 71
752, Services, 575, 1, PK, 30 70
753, Education, 2325, 1, JO, 31 36
754, Services, 475, 1, KE, 1 38
755, Education, 625, 1, JO, 31 36
756, Agriculture, 225, 1, PH, 13 122
757, Food, 3000, 1, PS, 31.92157 35.203285
758, Agriculture, 125, 1, PH, 13 122
759, Food, 550, 1, PE, -10 -76
760, Agriculture, 4375, 7, KE, 1 38
761, Retail, 950, 1, YE, 15.5 47.5
762, Agriculture, 250, 1, KE, 1 38
763, Agriculture, 4275, 7, KE, 0.616667 34.766667
764, Arts, 175, 1, PH, 13 122
765, Housing, 1175, 1, KE, 1 38
766, Clothing, 1025, 1, BO, -16.483333 -68.18333
767, Agriculture, 350, 1, SV, 13.833333 -88.916667
768, Food, 600, 1, KE, 1 38
769, Agriculture, 4900, 1, UA, 47.485278 34.405833
770, Construction, 1000, 1, SV, 13.833333 -88.916667
771, Food, 1050, 1, SV, 13.833333 -88.916667
772, Food, 1800, 1, JO, 31 36
773, Construction, 1450, 1, PE, -10 -76
774, Retail, 1500, 1, AM, 40 45
775, Clothing, 1500, 1, AM, 40 45
776, Agriculture, 2700, 1, AM, 40 45
777, Food, 1575, 1, LB, 33.833333 35.833333
778, Food, 1750, 1, JO, 31 36
779, Food, 1925, 4, GH, 8 -2
780, Clothing, 1325, 5, GH, 8 -2
781, Food, 2000, 3, GH, 8 -2
782, Agriculture, 250, 1, IN, 20 77
783, Transportation, 3500, 1, GE, 42 43.5
784, Clothing, 1400, 1, SL, 8.5 -11.5
785, Retail, 600, 1, KE, 1 38
786, Food, 800, 1, SV, 13.833333 -88.916667
787, Agriculture, 5500, 8, KE, 0.616667 34.766667
788, Agriculture, 825, 3, KH, 13 105
789, Agriculture, 700, 2, KH, 13 105
790, Agriculture, 1350, 4, KH, 13 105
791, Clothing, 1150, 4, VN, 16.166667 107.833333
792, Food, 2100, 1, TJ, 40.116667 70.633333
793, Transportation, 1775, 1, MN, 47.916667 106.916667
794, Food, 175, 1, PH, 13 122
795, Food, 225, 1, LR, 6.5 -9.5
796, Clothing, 225, 1, SL, 8.5 -11.5
797, Retail, 325, 1, JO, 31 36
798, Retail, 175, 1, PH, 13 122
799, Retail, 225, 1, SN, 14 -14
800, Services, 6000, 3, IQ, 33 44
801, Housing, 5000, 1, PS, 31.92157 35.203285
802, Food, 400, 1, SL, 8.5 -11.5
803, Agriculture, 225, 1, PH, 13 122
804, Housing, 5000, 1, PS, 31.5 34.466667
805, Retail, 300, 1, PH, 13 122
806, Retail, 725, 1, VN, 16.166667 107.833333
807, Food, 225, 1, TJ, 39 71
808, Food, 2075, 1, CO, 4 -72
809, Food, 1000, 1, GE, 42 43.5
810, Clothing, 525, 1, CO, 4 -72
811, Retail, 1450, 1, PE, -10 -76
812, Agriculture, 1475, 1, RW, -2 30
813, Agriculture, 800, 1, EC, -2 -77.5
814, Agriculture, 1025, 1, BO, -17 -65
815, Services, 6000, 3, IQ, 33 44
816, Agriculture, 1800, 1, GE, 42 43.5
817, Retail, 350, 1, PH, 13 122
818, Clothing, 3000, 4, BI, -3.5 30
819, Transportation, 375, 1, PE, -8.379147 -74.553866
820, Agriculture, 2700, 1, AM, 40 45
821, Retail, 400, 1, PK, 30 70
822, Services, 2200, 3, LB, 33.833333 35.833333
823, Retail, 800, 1, UG, 2 33
824, Education, 1025, 1, BO, -17.383333 -66.15
825, Agriculture, 450, 1, PH, 13 122
826, Clothing, 600, 1, KE, -0.283333 36.066667
827, Clothing, 600, 1, KE, 1 38
828, Agriculture, 3000, 1, AM, 40 45
829, Agriculture, 3650, 1, CO, 4 -72
830, Clothing, 1200, 1, JO, 31 36
831, Retail, 1200, 1, UG, 0.3475 32.649167
832, Retail, 1500, 1, ID, -5 120
833, Food, 250, 1, KE, -0.283333 36.066667
834, Education, 450, 1, CO, 4 -72
835, Agriculture, 800, 1, SV, 13.833333 -88.916667
836, Food, 400, 1, PH, 13 122
837, Agriculture, 2925, 12, IN, 20 77
838, Food, 5100, 11, TZ, -6.8 39.283333
839, Food, 1125, 1, PH, 13 122
840, Clothing, 625, 1, SV, 13.833333 -88.916667
841, Retail, 500, 1, SV, 13.833333 -88.916667
842, Agriculture, 1925, 1, AZ, 40.012778 48.478889
843, Clothing, 650, 1, HN, 13.416667 -87.45
844, Food, 500, 1, HN, 15 -86.5
845, Food, 950, 1, GE, 42 43.5
846, Retail, 2000, 1, TJ, 38.313056 69.043056
847, Retail, 725, 1, VN, 16.166667 107.833333
848, Education, 2000, 1, NI, 12.150833 -86.268333
849, Food, 425, 1, SV, 13.833333 -88.916667
850, Education, 1475, 1, BO, -16.5 -68.15
851, Agriculture, 2625, 1, CO, 4 -72
852, Services, 2200, 3, NI, 11.966667 -86.1
853, Clothing, 3650, 1, UA, 46.842222 35.373056
854, Retail, 3000, 1, TJ, 39 71
855, Construction, 3000, 1, PS, 31.92157 35.203285
856, Services, 950, 1, YE, 15.5 47.5
857, Food, 1050, 1, CO, 4 -72
858, Retail, 700, 1, SV, 13.833333 -88.916667
859, Arts, 575, 1, PH, 13 122
860, Food, 2525, 6, ML, 11.316667 -5.666667
861, Agriculture, 1475, 1, RW, -2 30
862, Food, 1000, 1, SV, 13.833333 -88.916667
863, Food, 1575, 6, NI, 11.966667 -86.1
864, Food, 1025, 1, BO, -16.5 -68.15
865, Clothing, 325, 1, PE, -10 -76
866, Services, 5000, 1, US, 39.76 -98.5
867, Food, 3325, 18, SN, 14 -14
868, Food, 1050, 1, JO, 31 36
869, Agriculture, 2100, 1, LB, 33.833333 35.833333
870, Services, 2350, 3, TZ, -6.8 39.283333
871, Agriculture, 5000, 1, GE, 42 43.5
872, Housing, 1000, 1, SV, 13.833333 -88.916667
873, Housing, 1200, 1, SV, 13.833333 -88.916667
874, Housing, 500, 1, SV, 13.833333 -88.916667
875, Education, 700, 1, TJ, 39 71
876, Education, 1475, 1, BO, -21.535486 -64.72955
877, Education, 750, 1, NI, 12.150833 -86.268333
878, Education, 1475, 1, JO, 31 36
879, Food, 1000, 1, LB, 33.833333 35.833333
880, Services, 450, 1, PK, 31.549722 74.343611
881, Agriculture, 1150, 7, HN, 15 -86.5
882, Retail, 700, 4, YE, 15.5 47.5
883, Retail, 1475, 6, IN, 20 77
884, Food, 1200, 1, UG, 2 33
885, Food, 1050, 1, CO, 4 -72
886, Clothing, 750, 1, EC, -2 -77.5
887, Food, 1000, 1, SV, 13.833333 -88.916667
888, Housing, 2050, 1, XK, 42.583333 21
889, Services, 1050, 1, LB, 33.833333 35.833333
890, Agriculture, 1500, 1, SV, 13.833333 -88.916667
891, Transportation, 600, 1, GE, 42 43.5
892, Food, 3000, 1, TJ, 38.5 68.233333
893, Food, 100, 1, LR, 6.5 -9.5
894, Retail, 125, 1, LR, 6.5 -9.5
895, Food, 125, 1, LR, 6.5 -9.5
896, Services, 5000, 1, US, 39.76 -98.5
897, Retail, 225, 1, SL, 8.5 -11.5
898, Clothing, 400, 1, NI, 12.435556 -86.879444
899, Retail, 2375, 1, MN, 47.916667 106.916667
900, Retail, 1475, 1, MN, 47.916667 106.916667
901, Clothing, 3000, 6, VN, 16.166667 107.833333
902, Food, 1425, 4, VN, 16.166667 107.833333
903, Food, 475, 1, PK, 31.549722 74.343611
904, Food, 775, 1, AZ, 40.5 47.5
905, Retail, 1200, 1, TJ, 39 71
906, Agriculture, 200, 1, IN, 20 77
907, Manufacturing, 175, 1, IN, 20 77
908, Construction, 550, 1, SV, 13.833333 -88.916667
909, Clothing, 900, 1, PE, -8.379147 -74.553866
910, Food, 100, 1, LR, 6.5 -9.5
911, Retail, 4000, 1, US, 39.76 -98.5
912, Services, 3000, 1, LB, 33.833333 35.833333
913, Services, 750, 1, SV, 13.833333 -88.916667
914, Agriculture, 250, 1, PH, 13 122
915, Agriculture, 1175, 1, JO, 31 36
916, Education, 475, 1, CO, 4 -72
917, Agriculture, 2050, 1, KG, 41 75
918, Retail, 2075, 1, CO, 4 -72
919, Housing, 1575, 1, TJ, 39 71
920, Agriculture, 3050, 1, UA, 47.485278 34.405833
921, Transportation, 250, 1, KE, 1 38
922, Agriculture, 1925, 1, CO, 4 -72
923, Agriculture, 2650, 1, KG, 41 75
924, Agriculture, 2250, 1, KG, 41 75
925, Agriculture, 2450, 1, KG, 41 75
926, Food, 1275, 1, TG, 8 1.166667
927, Clothing, 1325, 5, GH, 8 -2
928, Retail, 350, 1, SL, 8.5 -11.5
929, Housing, 400, 1, UG, 2 33
930, Housing, 950, 4, YE, 15.5 47.5
931, Housing, 500, 1, SV, 13.833333 -88.916667
932, Food, 1600, 1, UA, 49.783333 30.116667
933, Retail, 1250, 1, LR, 6.5 -9.5
934, Services, 625, 1, PK, 31.549722 74.343611
935, Clothing, 2750, 1, AZ, 40.5 47.5
936, Agriculture, 3000, 1, AM, 40 45
937, Retail, 1075, 1, PE, -10 -76
938, Transportation, 5000, 1, GE, 42 43.5
939, Agriculture, 275, 1, PH, 13 122
940, Services, 2075, 1, CO, 4 -72
941, Retail, 1475, 1, TJ, 39 71
942, Clothing, 350, 1, SL, 8.5 -11.5
943, Retail, 2550, 7, TZ, -6.8 39.283333
944, Retail, 350, 1, PK, 31.549722 74.343611
945, Retail, 2000, 1, AM, 40 45
946, Food, 325, 1, PK, 31.549722 74.343611
947, Food, 925, 1, KE, 1 38
948, Housing, 1450, 1, PE, -10 -76
949, Retail, 5350, 32, SN, 14 -14
950, Transportation, 600, 1, KE, 1 38
951, Services, 725, 1, NI, 13 -85
952, Services, 2000, 1, PS, 31.92157 35.203285
953, Retail, 875, 1, GE, 42 43.5
954, Food, 250, 1, KE, 1 38
955, Retail, 1700, 1, BR, -15.77972 -47.92972
956, Agriculture, 5425, 8, KE, 1 38
957, Housing, 2100, 1, TJ, 39 71
958, Housing, 5000, 1, PS, 31.92157 35.203285
959, Food, 1450, 1, JO, 31 36
960, Transportation, 175, 1, UG, 2 33
961, Food, 1250, 1, PY, -25.483333 -57.35
962, Food, 575, 1, KE, 1 38
963, Housing, 850, 1, TJ, 38.5 68.233333
964, Food, 3800, 27, SN, 14 -14
965, Construction, 725, 1, PE, -8.379147 -74.553866
966, Services, 2700, 1, GE, 42 43.5
967, Agriculture, 250, 1, IN, 20 77
968, Personal Use, 1050, 1, TJ, 39 71
969, Food, 4975, 31, SN, 14 -14
970, Services, 1575, 1, CO, 4 -72
971, Housing, 700, 1, SV, 13.833333 -88.916667
972, Services, 600, 1, NI, 12.435556 -86.879444
973, Food, 875, 1, EC, -2 -77.5
974, Food, 1500, 1, EC, -2 -77.5
975, Retail, 1200, 1, PY, -22.993333 -57.99638
976, Retail, 1425, 1, PY, -23 -60
977, Food, 600, 5, SL, 8.883333 -12.05
978, Retail, 475, 1, KE, 1 38
979, Services, 6000, 3, IQ, 33 44
980, Retail, 1175, 1, SL, 8.5 -11.5
981, Food, 1575, 3, NI, 11.966667 -86.1
982, Retail, 200, 1, PH, 13 122
983, Food, 250, 1, LR, 6.5 -9.5
984, Services, 400, 1, PK, 30 70
985, Food, 400, 1, PK, 30 70
986, Construction, 1375, 1, NI, 12.150833 -86.268333
987, Housing, 3575, 1, MN, 47.916667 106.916667
988, Services, 925, 1, KE, 1 38
989, Construction, 200, 1, IN, 20 77
990, Food, 225, 1, PH, 13 122
991, Food, 750, 1, HN, 15 -86.5
992, Transportation, 1050, 1, KE, 0.516667 36.866667
993, Retail, 2850, 6, BI, -3.5 30
994, Food, 300, 1, KE, 1 38
995, Food, 2875, 24, SN, 14 -14
996, Food, 475, 1, KE, -0.283333 36.066667
997, Agriculture, 1200, 1, EC, -2 -77.5
998, Food, 1050, 3, KH, 13 105
999, Housing, 1475, 1, BO, -17.383333 -66.15
1000, Housing, 1500, 1, BO, -17.383333 -66.15
1001, Food, 2500, 1, LB, 33.833333 35.833333
1002, Food, 350, 1, SL, 8.5 -11.5
1003, Food, 1650, 1, KG, 41 75
1004, Food, 2025, 1, CR, 9.766667 -84.016667
1005, Agriculture, 1200, 1, UG, 2 33
1006, Services, 725, 1, VN, 16.166667 107.833333
1007, Retail, 1050, 1, SN, 14 -14
1008, Retail, 1050, 1, SN, 14 -14
1009, Retail, 525, 1, ML, 11.416667 -7.483333
1010, Personal Use, 1050, 1, TJ, 38.313056 69.043056
1011, Wholesale, 1250, 1, AM, 40 45
1012, Services, 350, 1, KE, -0.716667 36.433333
1013, Services, 1050, 1, CO, 4 -72
1014, Retail, 600, 1, KE, 1 38
1015, Services, 1575, 1, LB, 33.833333 35.833333
1016, Retail, 750, 5, YE, 15.5 47.5
1017, Services, 2400, 1, IQ, 33 44
1018, Retail, 1200, 1, UG, 2 33
1019, Clothing, 1200, 1, UG, 2 33
1020, Services, 5450, 1, US, 39.76 -98.5
1021, Agriculture, 1200, 1, EC, -2 -77.5
1022, Food, 1450, 3, NI, 12.435556 -86.879444
1023, Agriculture, 250, 1, HN, 13.333333 -87.083333
1024, Agriculture, 2700, 1, AZ, 40.5 47.5
1025, Agriculture, 2575, 1, AZ, 39.5 48.416667
1026, Services, 4375, 2, TZ, -6.8 39.283333
1027, Agriculture, 2400, 1, GE, 42 43.5
1028, Construction, 1000, 1, PS, 31.5 34.466667
1029, Agriculture, 3000, 1, IQ, 33 44
1030, Agriculture, 850, 1, TJ, 39 71
1031, Food, 2075, 1, CO, 4 -72
1032, Housing, 1050, 1, TJ, 40.28 69.631667
1033, Housing, 825, 1, NI, 13 -85
1034, Retail, 3675, 1, UA, 48.516667 35.866667
1035, Services, 2475, 1, AM, 40 45
1036, Housing, 1225, 1, NI, 13.166667 -86.333333
1037, Housing, 850, 4, YE, 15.5 47.5
1038, Services, 4500, 4, TZ, -6.8 39.283333
1039, Clothing, 1025, 3, NI, 12.435556 -86.879444
1040, Personal Use, 750, 4, YE, 15.5 47.5
1041, Housing, 900, 4, YE, 15.5 47.5
1042, Housing, 700, 4, YE, 15.5 47.5
1043, Food, 1375, 1, LB, 33.833333 35.833333
1044, Food, 2400, 1, IQ, 33 44
1045, Food, 1200, 1, IQ, 33 44
1046, Food, 950, 1, YE, 15.5 47.5
1047, Clothing, 2350, 1, JO, 31 36
1048, Services, 3125, 1, PS, 31.92157 35.203285
1049, Food, 550, 1, CO, 4 -72
1050, Personal Use, 925, 1, TJ, 38.56 68.773889
1051, Services, 2500, 2, TZ, -6.8 39.283333
1052, Retail, 650, 1, TJ, 38.313056 69.043056
1053, Wholesale, 3000, 1, AM, 40 45
1054, Agriculture, 3950, 1, UA, 49 32
1055, Food, 800, 1, NI, 12.616667 -87.15
1056, Food, 1000, 1, SV, 13.833333 -88.916667
1057, Clothing, 650, 1, NI, 12.616667 -87.15
1058, Food, 1100, 1, SV, 13.833333 -88.916667
1059, Food, 650, 1, TJ, 39 71
1060, Food, 1450, 1, PE, -10 -76
1061, Food, 900, 1, PE, -10 -76
1062, Clothing, 5650, 12, GT, 14.833333 -91.516667
1063, Services, 450, 1, PE, -8.379147 -74.553866
1064, Agriculture, 3000, 1, AM, 40 45
1065, Agriculture, 2500, 1, AM, 40 45
1066, Retail, 4175, 1, CO, 4 -72
1067, Housing, 800, 1, NI, 13 -85
1068, Agriculture, 1675, 1, TJ, 39 71
1069, Services, 1000, 1, PS, 31.5 34.466667
1070, Services, 2425, 1, AZ, 39.5 48.416667
1071, Retail, 1650, 1, UG, 2 33
1072, Clothing, 5525, 9, BO, -16.483333 -68.18333
1073, Services, 625, 3, PK, 31.549722 74.343611
1074, Personal Use, 200, 1, UG, 2 33
1075, Food, 1050, 1, CO, 4 -72
1076, Retail, 600, 1, GE, 42 43.5
1077, Food, 175, 1, LR, 6.5 -9.5
1078, Food, 200, 1, UG, 2 33
1079, Agriculture, 3975, 6, KE, 1 38
1080, Food, 675, 1, EC, -2 -77.5
1081, Manufacturing, 400, 1, PK, 30 70
1082, Construction, 3200, 1, PS, 31.92157 35.203285
1083, Agriculture, 2050, 1, KG, 41 75
1084, Education, 3000, 1, TJ, 37.710833 68.831111
1085, Retail, 325, 1, NI, 12.150833 -86.268333
1086, Agriculture, 3675, 1, UA, 47.485278 34.405833
1087, Clothing, 1500, 1, AM, 40 45
1088, Housing, 3025, 8, EC, -2 -77.5
1089, Food, 1125, 1, KE, 1 38
1090, Food, 875, 5, SL, 8.5 -11.5
1091, Personal Use, 700, 4, YE, 15.5 47.5
1092, Food, 600, 1, KE, -1.166667 36.833333
1093, Retail, 875, 1, EC, -2 -77.5
1094, Food, 1050, 1, ML, 11.996041 -7.913563
1095, Food, 350, 1, KE, 1 38
1096, Retail, 3800, 2, TZ, -6.8 39.283333
1097, Services, 750, 1, NI, 12.435556 -86.879444
1098, Food, 2400, 1, IQ, 33 44
1099, Services, 2400, 1, IQ, 33 44
1100, Retail, 3000, 1, IQ, 33 44
1101, Services, 1800, 1, IQ, 33 44
1102, Transportation, 4200, 1, GE, 42 43.5
1103, Food, 3125, 1, CO, 4 -72
1104, Services, 400, 1, SV, 13.833333 -88.916667
1105, Services, 650, 1, AM, 40 45
1106, Services, 450, 1, PH, 13 122
1107, Retail, 1800, 6, PE, -10 -76
1108, Services, 1075, 1, ID, -5 120
1109, Services, 1275, 1, LB, 33.833333 35.833333
1110, Clothing, 500, 1, SV, 13.833333 -88.916667
1111, Agriculture, 2725, 1, AM, 40 45
1112, Personal Use, 1500, 4, YE, 15.5 47.5
1113, Agriculture, 1500, 1, AM, 40 45
1114, Agriculture, 1300, 1, AM, 40 45
1115, Food, 475, 4, SL, 8.883333 -12.05
1116, Agriculture, 1025, 1, KH, 13 105
1117, Food, 525, 1, NI, 12.435556 -86.879444
1118, Agriculture, 1225, 1, KG, 41 75
1119, Retail, 800, 1, UG, 2 33
1120, Agriculture, 2550, 1, AZ, 39.5 48.416667
1121, Agriculture, 1200, 1, LB, 33.833333 35.833333
1122, Food, 3000, 1, IQ, 33 44
1123, Retail, 1875, 1, PK, 31.549722 74.343611
1124, Personal Use, 950, 4, YE, 15.5 47.5
1125, Food, 200, 1, NI, 12.435556 -86.879444
1126, Housing, 800, 1, NI, 12.150833 -86.268333
1127, Housing, 700, 1, NI, 12.083333 -85.166667
1128, Agriculture, 2575, 1, AZ, 40.012778 48.478889
1129, Retail, 3650, 1, UA, 49 32
1130, Retail, 2425, 10, IN, 20 77
1131, Agriculture, 2475, 1, KG, 41 75
1132, Retail, 3925, 8, GT, 15.5 -90.25
1133, Agriculture, 1475, 1, RW, -2 30
1134, Agriculture, 1025, 1, KG, 41 75
1135, Agriculture, 3000, 1, TJ, 39 71
1136, Food, 1175, 1, SL, 8.5 -11.5
1137, Retail, 1175, 1, SL, 8.5 -11.5
1138, Retail, 1175, 1, SL, 8.5 -11.5
1139, Retail, 250, 1, SL, 8.5 -11.5
1140, Food, 700, 1, SL, 8.5 -11.5
1141, Housing, 1175, 1, MX, 23 -102
1142, Housing, 1175, 1, MX, 23 -102
1143, Services, 10000, 1, US, 39.76 -98.5
1144, Food, 3775, 9, PE, -12.083333 -76.76666
1145, Services, 725, 1, KE, -4.05 39.666667
1146, Agriculture, 3000, 1, GE, 42 43.5
1147, Agriculture, 2050, 1, KG, 41 75
1148, Food, 400, 1, PK, 30 70
1149, Transportation, 1300, 1, AZ, 40.5 47.5
1150, Agriculture, 2625, 1, TJ, 39 71
1151, Clothing, 6000, 1, US, 39.76 -98.5
1152, Food, 1000, 1, NI, 13 -85
1153, Agriculture, 1600, 1, AM, 40 45
1154, Retail, 225, 1, SL, 8.5 -11.5
1155, Housing, 1500, 1, SV, 13.833333 -88.916667
1156, Clothing, 1000, 1, UG, 2 33
1157, Retail, 1225, 1, HN, 15 -86.5
1158, Agriculture, 2500, 1, AM, 40 45
1159, Agriculture, 250, 1, IN, 20 77
1160, Housing, 5000, 1, PS, 31.92157 35.203285
1161, Agriculture, 850, 3, KH, 13 105
1162, Transportation, 200, 1, UG, 2 33
